sessionId,label,timestamp,accX,accY,accZ,rotX,rotY,rotZ
session_20260414_151900_043,jab,23246.7821,0.002940,0.034681,0.015737,-0.022359,-0.027805,0.001707
session_20260414_151900_043,jab,23246.8020,0.008357,0.031447,0.015705,-0.011877,-0.029739,-0.005715
session_20260414_151900_043,jab,23246.8218,0.008232,0.026816,0.006623,-0.020675,-0.022785,0.006092
session_20260414_151900_043,jab,23246.8417,0.001224,0.011659,0.009752,-0.006792,-0.022575,-0.012518
session_20260414_151900_043,jab,23246.8616,-0.000504,0.023380,0.006590,0.016391,-0.029549,-0.005155
session_20260414_151900_043,jab,23246.8815,-0.005529,0.017353,0.013409,0.015828,-0.028730,-0.015168
session_20260414_151900_043,jab,23246.9014,0.001012,0.016826,0.011303,-0.001093,-0.038800,-0.014625
session_20260414_151900_043,jab,23246.9213,-0.001201,0.027045,0.011715,-0.005524,-0.047224,-0.006483
session_20260414_151900_043,jab,23246.9412,-0.001622,0.018019,0.021260,0.013891,-0.065691,-0.019054
session_20260414_151900_043,jab,23246.9611,-0.008541,0.027258,0.015741,0.027845,-0.066618,-0.005512
session_20260414_151900_043,jab,23246.9810,-0.013792,0.018302,0.011156,0.018334,-0.065510,-0.001604
session_20260414_151900_043,jab,23247.0009,0.004806,0.017217,0.022046,-0.019831,-0.074461,0.001316
session_20260414_151900_043,jab,23247.0208,0.007413,0.010645,0.022031,-0.049349,-0.070607,-0.013916
session_20260414_151900_043,jab,23247.0407,-0.000587,0.006162,0.018998,-0.057139,-0.072229,-0.011892
session_20260414_151908_044,jab,23251.6160,0.024374,0.006482,0.028980,0.021634,0.070454,-0.256265
session_20260414_151908_044,jab,23251.6359,0.029541,0.006171,0.025967,0.025294,0.048041,-0.248209
session_20260414_151908_044,jab,23251.6557,0.037386,0.015097,0.013009,0.057868,0.019651,-0.207406
session_20260414_151908_044,jab,23251.6756,0.021440,0.005936,0.009014,0.046177,0.383021,-0.610478
session_20260414_151908_044,jab,23251.6955,0.097679,0.021682,0.038740,0.058759,0.005755,-0.236987
session_20260414_151908_044,jab,23251.7154,0.057894,0.014758,0.011013,0.054868,-0.057569,-0.046083
session_20260414_151908_044,jab,23251.7353,0.030560,0.016572,0.005018,0.072989,-0.033465,-0.029325
session_20260414_151908_044,jab,23251.7552,0.014366,0.011934,0.009111,0.028784,-0.017163,0.026530
session_20260414_151908_044,jab,23251.7751,0.027354,0.011038,0.012241,-0.005834,-0.007049,0.039462
session_20260414_151908_044,jab,23251.7950,0.009414,0.010587,0.009312,0.033808,0.022146,0.015916
session_20260414_151908_044,jab,23251.8149,-0.015943,0.024367,0.010383,0.074179,0.034944,-0.003289
session_20260414_151908_044,jab,23251.8348,-0.032378,0.022585,0.022256,0.055381,0.031765,-0.042990
session_20260414_151908_044,jab,23251.8547,-0.056139,0.009505,0.025314,0.007515,0.033961,-0.090184
session_20260414_151908_044,jab,23251.8746,-0.077371,0.011571,0.019785,0.020921,0.045345,-0.131129
session_20260414_151908_044,jab,23251.8945,-0.079854,0.022456,0.024012,0.077753,0.039473,-0.175076
session_20260414_151908_044,jab,23251.9144,-0.092968,0.012325,0.031079,0.103624,0.043244,-0.242047
session_20260414_151908_044,jab,23251.9342,-0.116169,-0.018822,0.043264,0.062078,0.050617,-0.317674
session_20260414_151908_044,jab,23251.9541,-0.131381,-0.035937,0.061226,0.035022,0.047313,-0.389669
session_20260414_151908_044,jab,23251.9740,-0.148295,-0.050206,0.074834,0.057214,0.031566,-0.459211
session_20260414_151908_044,jab,23251.9939,-0.185591,-0.062813,0.088181,0.105930,0.014463,-0.488315
session_20260414_151908_044,jab,23252.0138,-0.239373,-0.064962,0.122237,0.181241,0.011566,-0.535722
session_20260414_151908_044,jab,23252.0337,-0.262624,-0.078435,0.162494,0.159407,0.027587,-0.707526
session_20260414_151908_044,jab,23252.0536,-0.219134,-0.107632,0.202890,-0.099650,0.028361,-0.971282
session_20260414_151908_044,jab,23252.0735,-0.151230,-0.141077,0.219810,-0.504583,-0.003047,-1.259624
session_20260414_151908_044,jab,23252.0934,-0.125181,-0.103712,0.177672,-0.698646,0.083325,-1.490254
session_20260414_151908_044,jab,23252.1133,-0.045702,-0.036378,0.068083,-0.752857,0.214720,-1.645614
session_20260414_151908_044,jab,23252.1332,0.079566,0.123901,-0.007323,-0.874446,0.251590,-1.623595
session_20260414_151908_044,jab,23252.1531,0.128495,0.216261,-0.104670,-0.895338,0.324652,-1.570830
session_20260414_151908_044,jab,23252.1730,0.163704,0.282320,-0.188945,-0.836834,0.277940,-1.383236
session_20260414_151908_044,jab,23252.1929,0.190456,0.278392,-0.213199,-0.888869,0.119052,-1.123175
session_20260414_151908_044,jab,23252.2127,0.167865,0.175774,-0.205455,-0.939620,-0.061593,-0.935248
session_20260414_151908_044,jab,23252.2326,0.093741,0.029480,-0.195304,-0.637973,-0.224535,-0.908232
session_20260414_151908_044,jab,23252.2525,-0.007589,-0.054863,-0.192264,-0.091339,-0.273702,-0.900367
session_20260414_151908_044,jab,23252.2724,-0.108630,-0.152096,-0.138780,0.382146,-0.229938,-0.984009
session_20260414_151908_044,jab,23252.2923,-0.147558,-0.280674,0.082526,0.332013,-0.207649,-1.190887
session_20260414_151908_044,jab,23252.3122,-0.107947,-0.403949,0.251284,-0.116221,-0.128213,-1.501150
session_20260414_151908_044,jab,23252.3321,0.019104,-0.442165,0.257670,-0.398249,0.023631,-1.797214
session_20260414_151908_044,jab,23252.3520,0.271637,-0.352110,0.141975,0.090075,0.089734,-2.033300
session_20260414_151908_044,jab,23252.3719,0.636707,-0.145109,-0.014128,0.871119,-0.061410,-1.946363
session_20260414_151908_044,jab,23252.3918,1.090154,0.032542,-0.147670,1.335318,-0.593869,-1.394661
session_20260414_151908_044,jab,23252.4117,1.598224,0.376959,-0.244059,1.070854,-1.365765,0.035258
session_20260414_151908_044,jab,23252.4316,1.911033,0.588814,-0.383173,1.362719,-1.998527,1.443884
session_20260414_151908_044,jab,23252.4515,2.014291,0.666481,-0.443066,2.261003,-2.368563,2.586992
session_20260414_151908_044,jab,23252.4713,1.943009,0.807711,-0.347751,3.425716,-2.496618,3.200066
session_20260414_151908_044,jab,23252.4912,1.534811,0.607491,-0.144651,4.046216,-2.314190,3.253590
session_20260414_151908_044,jab,23252.5111,1.229556,0.595720,0.070904,4.351475,-2.051203,2.711567
session_20260414_151908_044,jab,23252.5310,0.830130,0.574729,0.236326,4.387005,-1.771200,1.775718
session_20260414_151908_044,jab,23252.5509,0.518393,0.529060,0.473510,4.205601,-1.741228,0.573658
session_20260414_151908_044,jab,23252.5708,0.219922,0.451580,0.697784,4.109818,-1.831500,-0.719586
session_20260414_151908_044,jab,23252.5907,-0.171735,0.341121,0.878114,4.451423,-2.209763,-2.113731
session_20260414_151908_044,jab,23252.6106,-0.622413,0.334052,0.839291,4.273592,-2.514541,-2.886105
session_20260414_151908_044,jab,23252.6305,-1.181567,0.341581,0.621437,4.041448,-2.474519,-4.159529
session_20260414_151908_044,jab,23252.6504,-1.698329,0.249534,0.548998,4.826164,-2.670167,-4.726334
session_20260414_151908_044,jab,23252.6703,-1.994512,0.374656,0.709845,6.313363,-2.357160,-3.775588
session_20260414_151908_044,jab,23252.6902,-2.198060,0.660303,0.301017,6.502145,-1.719868,-2.320775
session_20260414_151908_044,jab,23252.7101,-1.703730,0.503477,0.212440,4.944115,-1.167886,-1.011071
session_20260414_151908_044,jab,23252.7300,-1.077522,-0.196854,0.480346,2.702724,-0.258822,-0.404521
session_20260414_151908_044,jab,23252.7498,-0.484871,-0.536810,0.400155,-0.097801,0.181103,0.326556
session_20260414_151908_044,jab,23252.7697,-0.336847,-0.345835,0.456436,-0.674578,0.259480,0.452867
session_20260414_151908_044,jab,23252.7896,-0.435573,-0.256735,0.352224,-0.652774,0.502373,0.744002
session_20260414_151908_044,jab,23252.8095,-0.501015,-0.176479,0.368682,-0.383595,0.633756,1.190024
session_20260414_151908_044,jab,23252.8294,-0.600950,-0.227281,0.274583,-0.710164,0.977488,1.446465
session_20260414_151908_044,jab,23252.8493,-0.761411,-0.196048,0.211402,-1.640152,1.434486,1.697697
session_20260414_151908_044,jab,23252.8692,-0.978112,-0.221306,0.272144,-2.942755,1.929935,1.992329
session_20260414_151908_044,jab,23252.8891,-1.147393,-0.089613,0.264775,-4.313776,2.399667,2.386820
session_20260414_151908_044,jab,23252.9090,-1.236332,0.058459,0.262354,-5.332349,2.762983,2.689268
session_20260414_151908_044,jab,23252.9289,-1.208048,0.135825,0.191184,-6.260786,3.053813,2.767793
session_20260414_151908_044,jab,23252.9488,-1.047738,0.207535,0.197819,-6.635610,3.063580,2.585558
session_20260414_151908_044,jab,23252.9687,-0.840174,0.216441,0.149131,-6.344254,3.117749,2.442298
session_20260414_151908_044,jab,23252.9886,-0.579635,0.144268,0.067518,-6.108831,3.431032,1.592204
session_20260414_151908_044,jab,23253.0084,-0.065795,0.042365,0.165773,-5.903487,3.182553,1.252321
session_20260414_151908_044,jab,23253.0283,0.374210,0.137378,0.231415,-6.089600,2.784054,1.303054
session_20260414_151908_044,jab,23253.0482,0.571667,0.213656,0.032685,-5.629588,2.755546,1.159402
session_20260414_151908_044,jab,23253.0681,0.758916,0.279874,-0.143498,-4.228316,2.635764,1.327233
session_20260414_151908_044,jab,23253.0880,1.053450,0.093262,-0.252615,-2.904226,2.402982,1.087847
session_20260414_151908_044,jab,23253.1079,1.098635,-0.051853,-0.293482,-2.055293,2.128945,1.009538
session_20260414_151908_044,jab,23253.1278,1.043459,-0.069137,-0.348320,-1.211778,1.769493,1.043614
session_20260414_151908_044,jab,23253.1477,0.987958,-0.195494,-0.301459,-0.449362,1.246776,0.856156
session_20260414_151908_044,jab,23253.1676,0.855333,-0.268852,-0.278671,0.109148,0.780115,0.718886
session_20260414_151908_044,jab,23253.1875,0.693642,-0.214132,-0.151919,0.634983,0.394142,0.621814
session_20260414_151908_044,jab,23253.2074,0.485219,-0.132583,-0.125235,1.417928,0.157143,0.687751
session_20260414_151908_044,jab,23253.2273,0.238940,-0.079646,-0.079779,1.846116,0.132618,0.770239
session_20260414_151908_044,jab,23253.2472,0.031349,-0.144821,0.114384,1.619916,0.154319,0.721203
session_20260414_151908_044,jab,23253.2671,-0.054686,-0.212083,0.278111,1.163887,0.147275,0.564945
session_20260414_151908_044,jab,23253.2869,-0.147083,-0.272240,0.328090,0.830968,0.164343,0.412817
session_20260414_151908_044,jab,23253.3068,-0.215679,-0.272096,0.279352,0.749519,0.240129,0.200733
session_20260414_151908_044,jab,23253.3267,-0.225122,-0.225090,0.259894,0.683436,0.244037,0.055708
session_20260414_151908_044,jab,23253.3466,-0.205484,-0.225439,0.253509,0.465748,0.214081,-0.057714
session_20260414_151908_044,jab,23253.3665,-0.167570,-0.221126,0.225104,0.362474,0.189344,-0.163315
session_20260414_151908_044,jab,23253.3864,-0.119117,-0.190670,0.140615,0.338447,0.179045,-0.231967
session_20260414_151908_044,jab,23253.4063,-0.038798,-0.157697,0.105318,0.188682,0.114663,-0.252126
session_20260414_151908_044,jab,23253.4262,0.054448,-0.126653,0.086414,-0.009595,0.043501,-0.255842
session_20260414_151908_044,jab,23253.4461,0.084503,-0.083970,0.031530,-0.034938,0.044737,-0.256361
session_20260414_151908_044,jab,23253.4660,0.109682,-0.037666,-0.010462,0.056654,0.044568,-0.190853
session_20260414_151908_044,jab,23253.4859,0.132932,-0.011786,-0.009210,0.138978,0.005393,-0.095060
session_20260414_151908_044,jab,23253.5058,0.132611,0.034455,0.025141,0.097772,-0.037643,0.051338
session_20260414_151908_044,jab,23253.5257,0.100058,0.042472,0.034312,0.037804,-0.040281,0.132653
session_20260414_151908_044,jab,23253.5455,0.083079,0.038833,0.052474,-0.020269,-0.038329,0.175788
session_20260414_151908_044,jab,23253.5654,0.074186,0.035304,0.061546,-0.058743,-0.042347,0.239253
session_20260414_151908_044,jab,23253.5853,0.051642,0.006558,0.053555,-0.054831,-0.065147,0.242857
session_20260414_151908_044,jab,23253.6052,0.027959,-0.022180,0.061940,-0.095599,-0.099506,0.219988
session_20260414_151908_044,jab,23253.6251,-0.002980,-0.018472,0.053738,-0.118095,-0.110420,0.196908
session_20260414_151908_044,jab,23253.6450,-0.016519,-0.027145,0.029846,-0.129494,-0.108073,0.147121
session_20260414_151908_044,jab,23253.6649,-0.013880,-0.013397,0.037994,-0.143725,-0.128633,0.134632
session_20260414_151908_044,jab,23253.6848,-0.007347,0.007420,0.038994,-0.107922,-0.141796,0.103439
session_20260414_151908_044,jab,23253.7047,-0.015608,0.019504,0.018251,-0.069344,-0.138348,0.069708
session_20260414_151908_044,jab,23253.7246,-0.030181,0.032733,0.001307,-0.101645,-0.116345,0.064247
session_20260414_151908_044,jab,23253.7445,-0.027139,0.044094,0.003274,-0.149017,-0.115084,0.054985
session_20260414_151908_044,jab,23253.7644,-0.023883,0.058674,0.009768,-0.155311,-0.104580,0.048110
session_20260414_151908_044,jab,23253.7843,-0.018243,0.049700,-0.005734,-0.147853,-0.082275,0.030611
session_20260414_151908_044,jab,23253.8042,-0.008057,0.063278,-0.001298,-0.103038,-0.092795,0.036080
session_20260414_151908_044,jab,23253.8240,-0.023731,0.071304,-0.008364,-0.013913,-0.088885,0.023247
session_20260414_151908_044,jab,23253.8439,-0.028678,0.050874,-0.009456,-0.034954,-0.074941,0.029575
session_20260414_151908_044,jab,23253.8638,-0.013814,0.062895,-0.002701,-0.067688,-0.070331,0.042409
session_20260414_151908_044,jab,23253.8837,-0.021663,0.053322,-0.009358,-0.038079,-0.049999,0.011727
session_20260414_151908_044,jab,23253.9036,-0.020607,0.038637,0.000299,0.009685,-0.062510,-0.006927
session_20260414_151908_044,jab,23253.9235,-0.013923,0.050179,-0.003035,0.062945,-0.062572,0.009965
session_20260414_151908_044,jab,23253.9434,-0.007926,0.049742,0.002790,0.120174,-0.070791,-0.009854
session_20260414_151908_044,jab,23253.9633,-0.008817,0.040970,0.003212,0.105476,-0.066319,-0.013165
session_20260414_151908_044,jab,23253.9832,-0.007863,0.015266,0.022490,0.028055,-0.077822,-0.036595
session_20260414_151908_044,jab,23254.0031,-0.020376,0.032681,0.013391,-0.002322,-0.060198,-0.005224
session_20260414_151908_044,jab,23254.0230,-0.007926,0.050188,0.004014,0.055626,-0.062160,-0.008398
session_20260414_151908_044,jab,23254.0429,-0.006751,0.060173,0.009146,0.091829,-0.071541,0.001554
session_20260414_151908_044,jab,23254.0628,-0.024340,0.047927,0.006657,0.121666,-0.049731,-0.001864
session_20260414_151908_044,jab,23254.0826,-0.009037,0.035335,0.013958,0.092948,-0.051268,0.005751
session_20260414_151908_044,jab,23254.1025,0.008604,0.035373,0.023454,0.067500,-0.039720,0.003789
session_20260414_151908_044,jab,23254.1224,-0.005873,0.021826,0.013958,0.050803,-0.036174,0.002670
session_20260414_151908_044,jab,23254.1423,-0.011714,0.034209,0.014919,0.086061,-0.018695,0.013929
session_20260414_151908_044,jab,23254.1622,-0.003299,0.025245,0.014842,0.134974,-0.006204,-0.000366
session_20260414_151908_044,jab,23254.1821,-0.002395,0.020585,0.019832,0.094698,0.006151,0.005326
session_20260414_151908_044,jab,23254.2020,-0.008525,0.001833,0.028621,0.053440,0.001999,-0.017954
session_20260414_151908_044,jab,23254.2219,-0.013187,0.012912,0.031327,0.054520,0.007355,-0.019333
session_20260414_151908_044,jab,23254.2418,-0.013746,0.027158,0.028391,0.050663,0.012278,-0.014731
session_20260414_151908_044,jab,23254.2617,-0.005859,0.017970,0.033671,0.025817,0.007797,-0.026988
session_20260414_151908_044,jab,23254.2816,-0.001043,0.022016,0.036193,-0.021285,0.000124,-0.023063
session_20260414_151908_044,jab,23254.3015,-0.006523,0.026219,0.029029,-0.042465,0.008139,-0.022046
session_20260414_151908_044,jab,23254.3214,-0.002452,0.026201,0.023013,-0.033944,0.002436,-0.017372
session_20260414_151908_044,jab,23254.3413,0.003151,0.042156,0.022289,-0.018867,-0.004556,0.004087
session_20260414_151908_044,jab,23254.3611,-0.001269,0.046822,0.018347,-0.012396,-0.001237,0.015196
session_20260414_151908_044,jab,23254.3810,0.004965,0.037792,0.018172,-0.015016,-0.016338,0.025206
session_20260414_151908_044,jab,23254.4009,0.001986,0.044561,0.013154,-0.012364,-0.010701,0.049551
session_20260414_151908_044,jab,23254.4208,0.007086,0.032367,0.011353,0.011429,-0.023039,0.038049
session_20260414_151908_044,jab,23254.4407,-0.002896,0.028733,0.015042,0.014666,-0.026074,0.030984
session_20260414_151908_044,jab,23254.4606,-0.017177,0.019736,0.009790,-0.009591,-0.012350,0.027638
session_20260414_151908_044,jab,23254.4805,-0.001918,0.022469,0.014056,-0.032259,-0.015329,0.033571
session_20260414_151916_045,jab,23259.8416,-0.113223,-0.002459,0.155819,-0.514977,0.175015,-1.200435
session_20260414_151916_045,jab,23259.8615,-0.092664,0.022788,0.163079,-0.673031,0.202818,-1.256256
session_20260414_151916_045,jab,23259.8813,-0.105844,0.058799,0.118881,-0.568739,0.232365,-1.314665
session_20260414_151916_045,jab,23259.9012,-0.148408,0.103720,0.083250,-0.296304,0.155765,-0.901083
session_20260414_151916_045,jab,23259.9211,-0.244333,0.056818,0.101731,-0.264954,0.330614,-1.396706
session_20260414_151916_045,jab,23259.9410,-0.241595,0.024221,0.146087,-0.333343,0.254530,-1.555722
session_20260414_151916_045,jab,23259.9609,-0.297994,-0.052805,0.074039,-0.270582,0.345053,-1.842238
session_20260414_151916_045,jab,23259.9808,-0.301960,-0.099413,0.013614,-0.075324,0.394228,-2.189561
session_20260414_151916_045,jab,23260.0007,-0.221964,-0.081839,0.030141,-0.068837,0.338271,-2.543875
session_20260414_151916_045,jab,23260.0206,-0.133486,-0.114584,-0.003314,-0.224737,0.326653,-3.028186
session_20260414_151916_045,jab,23260.0405,-0.021800,-0.108716,-0.081125,-0.471124,0.289891,-3.451642
session_20260414_151916_045,jab,23260.0604,0.100499,-0.005287,-0.123166,-0.711654,0.125888,-3.648944
session_20260414_151916_045,jab,23260.0803,0.212213,0.059999,-0.174181,-0.821724,-0.080949,-3.605272
session_20260414_151916_045,jab,23260.1002,0.382906,0.126608,-0.222487,-0.522667,-0.371559,-3.353566
session_20260414_151916_045,jab,23260.1201,0.524269,0.264498,-0.271321,0.260728,-0.633776,-2.974747
session_20260414_151916_045,jab,23260.1400,0.580991,0.383282,-0.302927,1.240479,-0.801641,-2.453710
session_20260414_151916_045,jab,23260.1598,0.631065,0.413653,-0.201003,1.702845,-0.965690,-1.847383
session_20260414_151916_045,jab,23260.1797,0.751554,0.328889,-0.055947,1.591741,-1.208399,-1.120716
session_20260414_151916_045,jab,23260.1996,0.895196,0.236222,-0.036349,1.353365,-1.485132,-0.349992
session_20260414_151916_045,jab,23260.2195,1.060208,0.250147,-0.078589,1.403619,-1.758239,0.470142
session_20260414_151916_045,jab,23260.2394,1.229032,0.344460,-0.053210,1.848675,-2.142935,1.283939
session_20260414_151916_045,jab,23260.2593,1.276702,0.333439,-0.005095,2.367759,-2.546392,2.032622
session_20260414_151916_045,jab,23260.2792,1.270754,0.263405,-0.048424,2.970685,-2.711357,2.691151
session_20260414_151916_045,jab,23260.2991,1.292934,0.337584,-0.041433,3.670646,-2.674436,3.046717
session_20260414_151916_045,jab,23260.3190,1.144646,0.415657,0.074540,4.164221,-2.445493,2.772247
session_20260414_151916_045,jab,23260.3389,0.838183,0.509485,0.092170,4.250821,-1.915898,2.191558
session_20260414_151916_045,jab,23260.3588,0.567634,0.455952,0.192280,3.764873,-1.606735,1.411791
session_20260414_151916_045,jab,23260.3787,0.419703,0.364939,0.406299,3.157138,-1.573039,0.693107
session_20260414_151916_045,jab,23260.3986,0.209190,0.511571,0.347767,3.203259,-1.495031,-0.008171
session_20260414_151916_045,jab,23260.4184,-0.100196,0.637188,0.185431,3.671869,-1.444526,-0.724912
session_20260414_151916_045,jab,23260.4383,-0.406331,0.682755,0.132126,4.130861,-1.244391,-1.506814
session_20260414_151916_045,jab,23260.4582,-0.650411,0.564779,0.331626,4.305711,-1.465362,-2.252745
session_20260414_151916_045,jab,23260.4781,-0.856775,0.261798,0.573000,4.274875,-1.648912,-2.996701
session_20260414_151916_045,jab,23260.4980,-1.193863,0.288348,0.453707,3.675169,-1.333827,-3.057844
session_20260414_151916_045,jab,23260.5179,-1.458859,0.326457,0.179044,3.738910,-1.059056,-2.669372
session_20260414_151916_045,jab,23260.5378,-1.389540,0.311141,0.240316,3.927732,-1.100632,-1.786433
session_20260414_151916_045,jab,23260.5577,-1.096751,0.124658,0.422200,3.560740,-0.499378,-1.168169
session_20260414_151916_045,jab,23260.5776,-0.680277,-0.041695,0.324061,2.792228,-0.463293,-0.443014
session_20260414_151916_045,jab,23260.5975,-0.465856,-0.088207,0.324030,2.085096,-0.211218,-0.372387
session_20260414_151916_045,jab,23260.6174,-0.417982,-0.292871,0.404600,0.958155,-0.082645,-0.248294
session_20260414_151916_045,jab,23260.6373,-0.302126,-0.236273,0.411847,0.338982,-0.067896,0.053882
session_20260414_151916_045,jab,23260.6572,-0.206470,-0.112370,0.323750,0.600416,-0.167411,0.147766
session_20260414_151916_045,jab,23260.6771,-0.159148,-0.083481,0.224644,0.795124,-0.187160,0.051466
session_20260414_151916_045,jab,23260.6969,-0.173653,-0.138324,0.127692,0.511758,-0.114348,0.037217
session_20260414_151916_045,jab,23260.7168,-0.164559,-0.156876,0.093266,0.154713,-0.020910,0.080690
session_20260414_151916_045,jab,23260.7367,-0.141824,-0.137792,0.074773,-0.043524,0.021494,0.046024
session_20260414_151916_045,jab,23260.7566,-0.171062,-0.082280,-0.016029,-0.094401,0.123341,0.105882
session_20260414_151916_045,jab,23260.7765,-0.201143,-0.014483,0.029594,-0.182119,0.197225,0.228542
session_20260414_151916_045,jab,23260.7964,-0.217904,-0.035428,0.080914,-0.402077,0.306845,0.316076
session_20260414_151916_045,jab,23260.8163,-0.303196,-0.048051,0.064346,-0.817640,0.605117,0.479605
session_20260414_151916_045,jab,23260.8362,-0.419247,-0.033806,0.078340,-1.445682,0.992685,0.740193
session_20260414_151916_045,jab,23260.8561,-0.527380,-0.026043,0.148006,-2.216563,1.362656,1.111251
session_20260414_151916_045,jab,23260.8760,-0.631256,-0.001345,0.189224,-3.006158,1.719223,1.550205
session_20260414_151916_045,jab,23260.8959,-0.738299,0.038493,0.213974,-3.781091,2.044902,1.948017
session_20260414_151916_045,jab,23260.9158,-0.817707,0.050325,0.196064,-4.343088,2.304710,2.248700
session_20260414_151916_045,jab,23260.9357,-0.830915,0.038601,0.210828,-4.694072,2.438219,2.478090
session_20260414_151916_045,jab,23260.9555,-0.731692,0.103272,0.163320,-4.630523,2.396875,2.602362
session_20260414_151916_045,jab,23260.9754,-0.599277,0.189469,0.049024,-4.035014,2.381704,2.509834
session_20260414_151916_045,jab,23260.9953,-0.466227,0.253449,-0.011294,-3.673788,2.564506,2.189570
session_20260414_151916_045,jab,23261.0152,-0.296916,0.117535,-0.085940,-3.712909,2.910392,1.823766
session_20260414_151916_045,jab,23261.0351,-0.073560,0.088471,-0.107297,-3.673315,3.119184,1.681183
session_20260414_151916_045,jab,23261.0550,0.131501,0.140169,-0.120546,-3.715220,3.212709,1.470181
session_20260414_151916_045,jab,23261.0749,0.330558,0.125666,-0.108272,-3.553976,3.237861,1.412384
session_20260414_151916_045,jab,23261.0948,0.515055,0.075013,-0.052872,-3.135068,3.004666,1.363228
session_20260414_151916_045,jab,23261.1147,0.517737,0.014275,-0.044377,-2.592338,2.756280,1.318276
session_20260414_151916_045,jab,23261.1346,0.539584,-0.085236,-0.046043,-2.057876,2.493667,1.355471
session_20260414_151916_045,jab,23261.1545,0.543281,-0.120361,-0.063921,-1.370416,2.218160,1.384465
session_20260414_151916_045,jab,23261.1744,0.443551,-0.180773,-0.024442,-0.511256,1.935673,1.194491
session_20260414_151916_045,jab,23261.1943,0.377188,-0.250360,0.061449,-0.069822,1.530434,1.019262
session_20260414_151916_045,jab,23261.2142,0.337686,-0.356387,0.144199,-0.174830,1.194571,0.701810
session_20260414_151916_045,jab,23261.2340,0.284931,-0.418872,0.168871,-0.501944,0.772598,0.379457
session_20260414_151916_045,jab,23261.2539,0.210166,-0.377746,0.171263,-0.681951,0.381654,0.243925
session_20260414_151916_045,jab,23261.2738,0.142613,-0.347897,0.076422,-0.467300,0.137117,0.076871
session_20260414_151916_045,jab,23261.2937,0.049962,-0.170429,-0.036807,0.184605,0.048445,0.074904
session_20260414_151916_045,jab,23261.3136,0.001785,-0.107657,-0.066116,0.842372,0.100997,0.034055
session_20260414_151916_045,jab,23261.3335,0.020338,-0.151367,0.056323,0.891475,0.083582,-0.075285
session_20260414_151916_045,jab,23261.3534,0.038929,-0.226166,0.166537,0.387098,0.028177,-0.213150
session_20260414_151916_045,jab,23261.3733,-0.026679,-0.199823,0.139841,-0.133538,0.068567,-0.225461
session_20260414_151916_045,jab,23261.3932,-0.050143,-0.090510,0.073428,-0.198182,0.126907,-0.159548
session_20260414_151916_045,jab,23261.4131,-0.015221,-0.055190,0.031967,0.176945,0.157985,-0.189036
session_20260414_151916_045,jab,23261.4330,0.010502,-0.001066,0.048777,0.373512,0.119790,-0.115577
session_20260414_151916_045,jab,23261.4529,0.011326,-0.007092,0.082373,0.264607,0.060529,-0.084815
session_20260414_151916_045,jab,23261.4728,0.030605,-0.055201,0.086986,0.087754,0.019808,-0.111343
session_20260414_151916_045,jab,23261.4926,0.050452,-0.060408,0.057804,0.092727,0.012639,-0.124517
session_20260414_151916_045,jab,23261.5125,0.055663,0.002017,0.052172,0.172415,0.001578,-0.077361
session_20260414_151916_045,jab,23261.5324,0.074582,-0.001218,0.057871,0.193926,-0.041956,-0.042745
session_20260414_151916_045,jab,23261.5523,0.076449,-0.033722,0.051766,0.116439,-0.050312,-0.056543
session_20260414_151916_045,jab,23261.5722,0.059094,-0.013221,0.038737,0.100560,-0.009626,-0.031135
session_20260414_151916_045,jab,23261.5921,0.057894,-0.010874,0.040999,0.072454,0.021669,-0.005355
session_20260414_151916_045,jab,23261.6120,0.074461,-0.009597,0.064299,-0.067351,-0.012864,0.036020
session_20260414_151916_045,jab,23261.6319,0.061246,-0.020415,0.065461,-0.165252,-0.022258,0.055899
session_20260414_151916_045,jab,23261.6518,0.029530,0.012595,0.041190,-0.120701,-0.029548,0.079879
session_20260414_151916_045,jab,23261.6717,0.024312,0.019297,0.025244,-0.051701,-0.018484,0.089681
session_20260414_151916_045,jab,23261.6916,0.034853,0.000821,0.030745,-0.002618,-0.043958,0.067235
session_20260414_151916_045,jab,23261.7115,0.009083,0.008660,0.043101,-0.060365,-0.045002,0.074960
session_20260414_151916_045,jab,23261.7314,-0.005620,0.003482,0.036633,-0.132280,-0.043720,0.059417
session_20260414_151916_045,jab,23261.7513,0.006324,0.009115,0.034474,-0.166211,-0.071077,0.048684
session_20260414_151916_045,jab,23261.7711,0.004426,0.019048,0.027607,-0.117252,-0.089550,0.026823
session_20260414_151916_045,jab,23261.7910,-0.011464,0.032375,0.011658,0.001731,-0.081583,0.026097
session_20260414_151916_045,jab,23261.8109,-0.016822,0.058961,0.014177,0.018894,-0.073458,0.057745
session_20260414_151916_045,jab,23261.8308,-0.004683,0.045360,0.024016,-0.053634,-0.071736,0.056506
session_20260414_151916_045,jab,23261.8507,0.001747,0.045843,0.026708,-0.132218,-0.085436,0.074635
session_20260414_151916_045,jab,23261.8706,-0.013369,0.049812,0.015260,-0.126098,-0.065050,0.073309
session_20260414_151916_045,jab,23261.8905,-0.028465,0.048118,-0.004600,-0.072387,-0.047828,0.080657
session_20260414_151916_045,jab,23261.9104,-0.013205,0.034396,0.010398,-0.028599,-0.049455,0.062650
session_20260414_151916_045,jab,23261.9303,-0.002853,0.014603,0.014854,-0.041650,-0.063642,0.029686
